code,year_,freq,ITEM5601,ITEM7011,ITEM7210,ITEM7220,ITEM7230,ITEM7240,ITEM7250,ITEM8101,ITEM8106,ITEM8111,ITEM8121,ITEM8136,ITEM8226,ITEM8231,ITEM8236,ITEM8306,ITEM8316,ITEM8336,ITEM8366,ITEM8371,ITEM8401,ITEM8406,ITEM8601,ITEM8611,ITEM8621,ITEM8626,ITEM8631,ITEM8636,ITEM6001,ITEM6004
33007,2022,A,DIS,220000,154733280000,95008000000,203631000000,82722000000,3145000000,0.8348,1.00086,39.92714,43.48065,35.38041,47.90965,51.1799,23.87898,27.99497,8.1792,19.81093,3.80189,3.48123,0.40623,925595.45455,7.91286,0,0.01081,15.78947,22.70017,57.64411,WALT DISNEY CO,254687106
33119,2007,A,DD,60000,39649652010,10899000000,32608000000,29378000000,2988000000,0.83351,1.5408,10.91185,43.18389,3.97886,54.63804,67.208,22.46381,26.1318,10.12663,11.45075,10.17088,29.1655,0.90094,543466.66667,-4.73373,2.7027,7.45049,1.69492,7.13687,-5.08259,E I DU PONT DE NEMOURS AND CO,263534109
33119,2008,A,DD,60000,22829733300,6888000000,33122000000,30529000000,2007000000,0.91081,1.57683,24.19176,33.57064,3.99252,110.8885,140.09872,29.13471,23.61034,7.27833,11.76914,6.57408,22.00668,0.92171,552033.33333,-31.67702,7.89474,1.5763,0,3.9179,-32.83133,E I DU PONT DE NEMOURS AND CO,263534109
33119,2009,A,DD,58000,30431417380,6978000000,34945000000,26141000000,1755000000,1.18924,1.84111,35.49861,29.09533,3.26119,136.54342,158.12554,31.57533,25.25535,6.82453,13.1594,6.71359,24.23926,0.74806,602500,-12.72727,0,5.50389,-3.33333,-14.37322,-12.55605,E I DU PONT DE NEMOURS AND CO,263534109
33119,2010,A,DD,60000,45755422800,9041000000,37638000000,31505000000,3031000000,1.32453,2.02993,35.68393,29.56608,3.81775,112.12255,113.59363,27.28625,26.87107,9.9854,11.64577,9.6207,36.52685,0.83705,627300,70.83333,0,7.7064,3.44828,20.52332,72.70655,E I DU PONT DE NEMOURS AND CO,263534109
33119,2011,A,DD,70000,42397910940,8356000000,44425000000,37976000000,3474000000,0.89772,1.61448,22.25606,33.3481,3.91475,140.44998,150.22738,28.25661,28.05193,12.05235,10.98062,9.14788,38.96784,0.85483,634642.85714,12.19512,0,18.03231,16.66667,20.53577,14.61564,E I DU PONT DE NEMOURS AND CO,263534109
33119,2012,A,DD,70000,41965660156,9851000000,45797000000,34812000000,2788000000,0.72766,1.56403,20.79656,25.7279,3.26893,106.23287,119.17572,25.63487,26.45065,10.26657,10.24647,8.00873,30.32808,0.76014,654242.85714,-19.83696,3.65854,3.08835,0,3.35798,-19.74669,E I DU PONT DE NEMOURS AND CO,263534109
33119,2013,A,DD,64000,60226280420,15992000000,49146000000,35734000000,4848000000,1.13212,1.82419,37.63944,24.42175,2.68585,67.16483,77.92646,25.3571,36.86125,10.15,9.94571,13.56691,37.28615,0.7271,767906.25,75.74949,4.70588,7.01827,-8.57143,2.12924,75.97096,E I DU PONT DE NEMOURS AND CO,263534109
33119,2014,A,DD,63000,66914147260,13083000000,46225000000,34723000000,3625000000,1.03157,1.72057,33.55711,26.39783,2.52282,70.86295,81.73966,23.13467,37.64364,13.22754,15.39038,10.43977,24.73397,0.75117,733730.15873,-24.36538,3.37079,-5.94352,-1.5625,-2.82924,-25.2269,E I DU PONT DE NEMOURS AND CO,263534109
33119,2015,A,DD,52000,58031710200,9756000000,37735000000,25130000000,1953000000,1.04791,1.71496,35.37032,25.7336,1.96667,78.33128,90.27265,23.33908,39.96021,12.21647,18.3645,7.77159,16.84019,0.66596,725673.07692,-44.91656,-6.52174,-18.36668,-17.46032,-11.53281,-46.12414,E I DU PONT DE NEMOURS AND CO,263534109
33119,2016,A,DD,46000,63344420200,9761000000,36656000000,24594000000,2513000000,1.2294,1.92391,35.92335,27.97803,2.23178,83.05501,87.45006,23.28677,41.28649,14.26364,17.56119,10.21794,25.3605,0.67094,796869.56522,32.12563,-11.62791,-1.90275,-11.53846,-2.13291,28.67384,E I DU PONT DE NEMOURS AND CO,263534109
33119,2017,A,DD,,,74521000000,,,,,,,,,,,,,,,,,,,260341743.21,-25,,,,,E I DU PONT DE NEMOURS AND CO,263534109
33119,2018,A,DD,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,E I DU PONT DE NEMOURS AND CO,263534109
33119,2019,A,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,E I DU PONT DE NEMOURS AND CO,263534109
33119,2020,A,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,E I DU PONT DE NEMOURS AND CO,263534109
33119,2021,A,DD,,,,,,,,,,,,,,,,,,,,,,299.76905,0,,,,,E I DU PONT DE NEMOURS AND CO,263534109
33119,2022,A,DD,,,,,,,,,,,,,,,,,,,,,,-35.12421,0,,,,,E I DU PONT DE NEMOURS AND CO,263534109
33794,2007,A,XOM,80800,504239580000,121762000000,240631000000,358600000000,40610000000,1.21673,1.47419,40.13355,42.40196,21.35963,5.89921,7.85631,3.97538,31.65031,16.0778,3.92526,11.3246,34.55929,1.49025,2978106.4356,9.96979,7.03125,10.70671,-1.58343,7.0173,2.81013,EXXON MOBIL CORP,30231G102
33794,2008,A,XOM,79900,397234080000,112965000000,226327000000,425071000000,45220000000,1.15497,1.47181,44.29054,34.18205,25.40664,6.21874,8.34329,4.16433,29.14384,15.59504,3.53494,10.63822,38.33342,1.87813,2832628.2854,18.26923,13.13869,-5.94437,-1.11386,18.53625,11.35188,EXXON MOBIL CORP,30231G102
33794,2009,A,XOM,80700,322334130000,110569000000,231060000000,275564000000,19280000000,0.73965,1.06097,19.66507,50.04979,16.19501,6.44756,8.68688,4.15693,27.50468,9.52193,4.96618,6.99656,16.98637,1.19261,2863197.026,-53.77468,7.09677,2.09122,1.00125,-35.17224,-57.364,EXXON MOBIL CORP,30231G102
33794,2010,A,XOM,83600,364064480000,146839000000,298983000000,341578000000,30460000000,0.65044,0.94174,14.3344,54.73349,19.23397,8.32681,10.2248,5.02169,26.61852,11.74607,4.00231,8.91744,23.0562,1.14247,3576351.6746,56.03015,4.81928,29.39626,3.59356,23.95596,57.98755,EXXON MOBIL CORP,30231G102
33794,2011,A,XOM,82100,401253840000,154396000000,326834000000,433526000000,41060000000,0.66718,0.9414,17.91045,52.96109,22.05371,6.03772,11.03202,5.21151,25.18672,12.51021,3.21526,9.47117,27.13181,1.32644,3980925.7004,35.58776,6.32184,9.31525,-1.79426,26.9186,34.79974,EXXON MOBIL CORP,30231G102
33794,2012,A,XOM,76900,389648100000,165863000000,333795000000,420714000000,44880000000,0.7002,1.005,15.39404,54.27707,20.66631,4.77985,6.98227,3.46949,23.60654,11.85627,3.05077,10.66758,27.9395,1.2604,4340637.1912,15.17209,17.83784,0.82857,-6.33374,-2.9553,9.30346,EXXON MOBIL CORP,30231G102
33794,2013,A,XOM,75000,438702000000,174003000000,346808000000,390247000000,32580000000,0.53071,0.82689,8.28387,55.89802,18.68872,3.96028,13.04518,6.54512,22.14187,10.32705,3.03218,8.34856,19.15458,1.12525,4624106.6667,-23.97301,12.84404,3.8985,-2.47074,-6.88451,-27.40642,EXXON MOBIL CORP,30231G102
33794,2014,A,XOM,75300,388382450000,174399000000,349493000000,364763000000,32520000000,0.50542,0.81862,8.80363,52.93706,16.36546,6.6818,16.69792,8.33236,21.64858,9.3436,3.18755,8.91538,18.60213,1.04369,4641341.3015,3.00934,9.7561,0.7742,0.4,-6.53022,-0.18416,EXXON MOBIL CORP,30231G102
33794,2015,A,XOM,73500,323960200000,170811000000,336758000000,236810000000,16150000000,0.43686,0.78967,8.69249,46.62975,10.15175,11.66494,22.64901,11.48807,21.81031,5.44023,4.43098,6.81981,9.31784,0.70321,4581741.4966,-49.32044,6.66667,-3.64385,-2.39044,-35.07839,-50.33825,EXXON MOBIL CORP,30231G102
33794,2016,A,XOM,71100,374398480000,167325000000,330314000000,197518000000,7840000000,0.52586,0.86939,8.82992,51.65636,8.78308,17.2909,25.55625,12.94586,19.05902,0.47388,4.9317,3.96926,4.60949,0.59797,4645766.526,-51.23412,3.47222,-1.91354,-3.26531,-16.5922,-51.45511,EXXON MOBIL CORP,30231G102
33794,2017,A,XOM,69600,354549960000,187688000000,348691000000,237162000000,19710000000,0.49807,0.81588,6.74036,54.30687,10.23541,13.0035,22.55658,12.14141,22.4041,5.09103,4.17141,8.31077,7.64629,0.68015,5009928.1609,72.35195,2.68456,5.56349,-2.1097,18.20982,151.40306,EXXON MOBIL CORP,30231G102
33794,2018,A,XOM,71000,288921030000,191794000000,346196000000,279332000000,20840000000,0.48554,0.8396,6.34107,51.48938,10.81057,10.70836,19.70656,10.91751,23.72338,7.4603,3.71028,7.46066,10.74883,0.80686,4876000,48.76258,5.55556,-0.71553,2.01149,17.78109,5.73313,EXXON MOBIL CORP,30231G102
33794,2019,A,XOM,74900,295448520000,191650000000,362597000000,255583000000,14340000000,0.46969,0.7822,6.17158,53.87597,9.70474,13.81738,24.56248,12.98246,21.39775,4.51165,3.98462,5.6107,7.03629,0.70487,4841081.4419,-33.81674,6.19195,4.73749,5.49296,-8.50207,-31.19002,EXXON MOBIL CORP,30231G102
33794,2020,A,XOM,72000,174484260000,157150000000,332750000000,178574000000,-22440000000,0.44258,0.7965,9.72089,45.84456,6.72711,30.10945,43.13013,20.36935,18.34142,-2.40349,4.87305,-12.56622,-12.76835,0.53666,4621527.7778,,1.45773,-8.23145,-3.87183,-30.13072,,EXXON MOBIL CORP,30231G102
33794,2021,A,XOM,63000,259384410000,168577000000,338923000000,276692000000,23040000000,0.69179,1.04433,11.4988,54.74355,10.21807,25.83923,28.37813,14.11501,23.06969,8.41766,3.13453,8.32695,13.98586,0.81639,5379730.1587,,0.28736,1.85515,-12.5,54.94529,,EXXON MOBIL CORP,30231G102
33794,2022,A,XOM,62000,450244600000,195049000000,369067000000,398675000000,55740000000,1.03431,1.41402,30.38482,42.76203,12.61567,20.85886,21.18647,11.19688,26.74911,17.09312,2.32545,13.98131,30.26473,1.08022,5952693.5484,146.38856,1.7192,8.89406,-1.5873,44.0862,141.92708,EXXON MOBIL CORP,30231G102
34880,2007,A,GS,35094,84016166896,39700000000,1.115619E12,87968000000,11599000000,,,,,,788.62469,1395.24181,49.65055,,20.15733,,13.18548,28.67791,0.07885,31789451.188,25.59675,7.69231,33.64324,15.68815,26.84094,21.62105,GOLDMAN SACHS GROUP INC,38141G104
34880,2008,A,GS,34738,37345724182,46269000000,876188000000,53579000000,2322000000,,,,,,527.24935,796.71702,42.07236,,4.87318,,4.33379,4.43812,0.06115,25222753.181,-81.92479,0,-21.46172,-1.01442,-39.09262,-79.98103,GOLDMAN SACHS GROUP INC,38141G104
34880,2009,A,GS,36200,86971829188,62614000000,841005000000,51673000000,13385000000,,,,,,430.05558,698.47159,52.00219,,39.6532,,25.90328,20.43808,0.06144,23232182.32,395.0783,8.33357,-4.01546,4.20865,-3.55736,476.44272,GOLDMAN SACHS GROUP INC,38141G104
34880,2010,A,GS,38700,85346374620,69256000000,905093000000,45967000000,8354000000,,,,,,376.86554,715.77625,54.76984,,30.97875,,18.17391,10.65433,0.05079,23387416.021,-40.44284,-7.69251,7.62041,6.90608,-11.04252,-37.58685,GOLDMAN SACHS GROUP INC,38141G104
34880,2011,A,GS,34700,43900831903,67279000000,918208000000,36793000000,4442000000,,,,,,398.76336,759.53715,55.65286,,16.80483,,12.07295,3.44888,0.04007,26461325.648,-65.78149,0,1.44902,-10.33592,-19.9578,-46.82787,GOLDMAN SACHS GROUP INC,38141G104
34880,2012,A,GS,32400,59334328246,69516000000,932935000000,41664000000,7475000000,,,,,,363.20703,707.23718,52.69853,,28.01459,34.3894,17.94115,10.08173,0.04466,28794290.123,213.30377,26.42857,1.60388,-6.62824,13.23893,68.28005,GOLDMAN SACHS GROUP INC,38141G104
34880,2013,A,GS,32900,79121598467,71267000000,906266000000,40874000000,8040000000,,,,,,370.39864,688.58799,54.14922,88.78015,28.76156,36.53423,19.67021,10.00567,0.0451,27546079.027,9.44352,15.81921,-2.85861,1.54321,-1.89612,7.55853,GOLDMAN SACHS GROUP INC,38141G104
34880,2014,A,GS,34000,87514245000,73597000000,856240000000,40085000000,8477000000,,,,,,237.53686,446.62826,38.38935,91.32843,31.73257,39.28402,21.14756,10.57983,0.04682,25183529.412,10.37559,9.7561,-6.06326,3.34347,-1.93032,5.43532,GOLDMAN SACHS GROUP INC,38141G104
34880,2015,A,GS,36800,75603013049,75528000000,861395000000,39395000000,6083000000,,,,,,246.18949,440.42607,38.61701,91.15116,22.54347,40.04569,15.44105,7.0783,0.04573,23407472.826,-28.86884,13.33333,0.64883,8.23529,-1.72134,-28.24112,GOLDMAN SACHS GROUP INC,38141G104
34880,2016,A,GS,34400,94015787474,75690000000,860165000000,37850000000,7398000000,,,,,,260.92086,434.95046,38.27335,90.61295,27.22325,38.5284,19.54557,8.73768,0.044,25004796.512,34.1554,1.96078,-0.14279,-6.52174,-3.92182,21.61762,GOLDMAN SACHS GROUP INC,38141G104
34880,2017,A,GS,36600,95486291162,70390000000,916776000000,42828000000,4286000000,,,,,,323.31155,552.50462,42.42127,91.37947,25.99234,35.10787,10.00747,10.38572,0.04672,25048524.59,21.33249,11.53846,6.58141,6.39535,13.15192,-42.06542,GOLDMAN SACHS GROUP INC,38141G104
34880,2018,A,GS,36600,61431296590,78982000000,931796000000,53182000000,10459000000,,,,,,298.83644,476.83649,40.41818,91.48584,23.46847,30.29973,19.66643,11.93359,0.05707,25458907.104,21.54604,8.62069,1.63835,0,22.29964,144.02706,GOLDMAN SACHS GROUP INC,38141G104
34880,2019,A,GS,38300,79864618297,79062000000,992968000000,54912000000,8466000000,,,,,,277.19764,515.26776,41.0266,90.97465,19.27265,30.23747,15.4174,9.50763,0.0553,25926057.441,-12.44902,31.74603,6.56496,4.64481,3.25298,-19.05536,GOLDMAN SACHS GROUP INC,38141G104
34880,2020,A,GS,40500,90739637670,84729000000,1.163028E12,56351000000,9459000000,,,,,,266.754,519.65443,37.8579,89.27614,27.64281,30.74125,16.78586,10.44326,0.04845,28716740.741,17.65349,20.48193,17.12643,5.74413,2.62056,11.72927,GOLDMAN SACHS GROUP INC,38141G104
34880,2021,A,GS,43900,127608448318,99223000000,1.463988E12,64989000000,21635000000,,,,,,265.52916,536.14485,36.33766,89.87213,42.65491,34.58124,33.29025,21.86746,0.04439,33348246.014,140.25248,30,25.87728,8.39506,15.32892,128.72397,GOLDMAN SACHS GROUP INC,38141G104
34880,2022,A,GS,48500,115004362260,106486000000,1.441799E12,68711000000,11261000000,,,,,,238.75909,434.91257,32.12105,89.15312,20.92241,30.09853,16.38893,9.7688,0.04766,29727814.433,-49.43566,38.46154,-1.51565,10.47836,5.72712,-47.95008,GOLDMAN SACHS GROUP INC,38141G104
35494,2007,A,HD,331000,45528600000,17714000000,44324000000,77349000000,4395000000,0.13505,1.15489,3.11435,8.5798,4.18295,64.25991,75.81574,30.29961,31.40959,9.36276,22.04683,5.68204,20.47307,1.74508,133909.36556,-15.05376,33.33333,-15.17912,-9.06593,-2.11713,-23.71116,HOME DEPOT INC,437076102
35494,2008,A,HD,322000,39041920000,17777000000,41160000000,71288000000,2260000000,0.13422,1.19806,3.92905,7.27436,4.21184,54.37925,64.31906,27.7794,31.1483,6.11463,25.03367,3.17024,12.7842,1.73197,127826.08696,-43.45992,0,-7.13834,-2.71903,-7.83591,-48.57793,HOME DEPOT INC,437076102
35494,2009,A,HD,317000,49123140000,19393000000,40865000000,66176000000,2661000000,0.23072,1.34131,10.26619,6.93525,4.18628,44.6656,49.92523,23.69265,31.28778,7.27001,24.01777,4.0211,14.33867,1.61938,128911.67192,17.16418,0,-0.71672,-1.5528,-7.17091,17.74336,HOME DEPOT INC,437076102
35494,2010,A,HD,321000,56902380000,18889000000,40104000000,67997000000,3338000000,0.16104,1.33165,4.04333,8.04956,4.28492,46.09561,51.61205,24.3093,31.89552,8.58714,23.30838,4.90904,17.4356,1.69552,124934.57944,28.02548,5,-1.86223,1.26183,2.75175,25.44156,HOME DEPOT INC,437076102
35494,2011,A,HD,331000,64615480000,17898000000,40493000000,70395000000,3883000000,0.34471,1.54863,13.68457,8.57438,4.3937,60.10727,60.27489,26.64164,32.23098,9.46232,22.76866,5.51602,21.2474,1.73845,122335.34743,22.88557,10.05291,0.96998,3.11526,3.52663,16.32714,HOME DEPOT INC,437076102
35494,2012,A,HD,340000,91785400000,17777000000,41054000000,74754000000,4535000000,0.3393,1.34113,16.2243,9.07494,4.63951,53.29921,60.73016,26.29707,32.47184,10.38874,22.0831,6.06656,25.44587,1.82087,120747.05882,21.51093,11.53846,1.38542,2.71903,6.1922,16.79114,HOME DEPOT INC,437076102
35494,2013,A,HD,365000,113629200000,12522000000,40469000000,78812000000,5385000000,0.30952,1.42143,12.62517,9.14981,4.71282,117.32151,117.58505,36.3834,32.68918,11.63021,21.05898,6.83272,35.67403,1.94747,110873.9726,25.11928,34.48276,-1.42495,7.35294,5.42847,18.74311,HOME DEPOT INC,437076102
35494,2014,A,HD,371000,137195790000,9322000000,39895000000,83176000000,6345000000,0.28459,1.35788,11.25997,9.69808,4.88679,180.95902,184.47758,43.10565,32.82557,12.58656,20.23901,7.6284,58.17464,2.08487,107533.69272,25.53079,20.51282,-1.41837,1.64384,5.53723,17.8273,HOME DEPOT INC,437076102
35494,2015,A,HD,385000,165577000000,6316000000,42501000000,88519000000,7009000000,0.3278,1.35662,13.04066,11.12223,5.07524,330.71564,337.47625,50.15176,32.28121,13.3011,18.98011,7.91807,89.72554,2.08275,110392.20779,15.88916,25.53191,6.53215,3.77358,6.42373,10.46493,HOME DEPOT INC,437076102
35494,2016,A,HD,406000,161298240000,4333000000,42875000000,94595000000,7957000000,0.32314,1.25409,14.31957,11.44775,5.0959,515.78583,544.68036,55.04606,32.30509,14.1942,18.11089,8.41165,149.14926,2.2063,105603.44828,18.03338,16.94915,0.87998,5.45455,6.86406,13.52547,HOME DEPOT INC,437076102
35494,2017,A,HD,413000,219475740000,1454000000,44410000000,100904000000,8630000000,0.34253,1.16914,18.98801,10.31004,5.24149,1668.98212,1858.87208,60.86017,32.25343,14.54947,17.70396,8.55268,304.52708,2.2721,107530.26634,14.70145,28.98551,3.58017,1.72414,6.66949,8.45796,HOME DEPOT INC,437076102
35494,2018,A,HD,413000,189861100000,-1878000000,43882000000,108203000000,11121000000,0.22218,1.10846,9.59577,10.44849,5.30581,,-1554.95208,66.54665,32.61462,14.58093,18.0337,10.2779,,2.46577,106251.81598,30.54552,15.73034,-1.18892,0,7.23361,28.86443,HOME DEPOT INC,437076102
35494,2019,A,HD,415700,235195260000,-3116000000,51236000000,110225000000,11242000000,0.23069,1.0781,10.76729,10.63099,5.08476,,-1010.36585,61.44703,32.28215,14.37333,17.90882,10.19914,,2.15132,123252.34544,6.13819,32.03883,16.75858,0.65375,1.86871,1.08803,HOME DEPOT INC,437076102
35494,2020,A,HD,504800,286072740000,3299000000,70581000000,132110000000,12866000000,0.46996,1.22926,27.72413,10.50672,5.57584,1085.8442,1128.76629,52.75924,32.34047,15.34933,16.99114,9.73885,14047.85782,1.87175,139819.73059,16.4629,10.29412,37.75666,21.43373,19.85484,14.44583,HOME DEPOT INC,437076102
35494,2021,A,HD,490600,429535350000,-1696000000,71876000000,151157000000,16433000000,0.20106,1.01262,8.06402,11.79143,5.16082,,-2363.56132,55.77105,32.05012,15.41576,16.63436,10.87148,2180.72995,2.10302,146506.31879,30.13866,10,1.83477,-2.813,14.41753,27.72423,HOME DEPOT INC,437076102
35494,2022,A,HD,471600,320913760000,1562000000,76445000000,157403000000,17105000000,0.26283,1.40506,8.49065,10.21527,4.43434,2686.42766,2765.23688,56.50206,31.9708,15.27226,16.69854,10.86701,,2.05904,162097.1162,7.44044,15.15152,6.35678,-3.87281,4.13213,4.08933,HOME DEPOT INC,437076102
35527,2007,A,HON,122000,45965321345,9222000000,33168000000,34589000000,2444000000,0.68805,1.14605,13.365,46.67154,6.31199,58.76166,83.02971,23.0855,29.61346,12.33629,13.05907,7.06583,26.10626,1.04284,271868.85246,25.89641,10.19041,11.05605,3.38983,10.27194,17.33077,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2008,A,HON,128000,24116465997,7187000000,33355000000,36556000000,2792000000,0.66678,1.07926,15.56963,46.21126,6.39253,81.60568,116.52985,25.10868,30.12638,12.42204,13.48342,7.6376,34.58704,1.09597,260585.9375,18.98734,10,0.5638,4.91803,5.68678,14.23895,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2009,A,HON,122000,29957004482,8844000000,33987000000,30854000000,2153000000,0.81412,1.2502,20.20666,44.91246,5.60351,70.62415,86.01312,22.38209,30.66377,12.50405,13.8491,6.97803,26.90838,0.90782,278581.96721,-24.20213,10,1.89477,-4.6875,-15.59799,-22.88682,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2010,A,HON,130000,41624280000,10666000000,36616000000,33389000000,2022000000,0.86848,1.28113,20.70482,47.08547,6.08536,53.9565,62.29139,18.14507,29.57261,11.18332,13.99862,6.05589,20.6885,0.91187,281661.53846,26.34146,0,7.73531,6.55738,8.21611,30.62016,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2011,A,HON,132000,42104945000,10806000000,37676000000,36500000000,2067000000,0.92953,1.31438,25.92042,44.7998,6.21271,63.67759,69.91486,20.05255,28.56164,9.12877,14.50411,5.66301,17.55367,0.96879,285424.24242,-7.72201,13.22314,2.90334,1.53846,12.76221,2.22552,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2012,A,HON,132000,49684316000,12975000000,39964000000,37665000000,2926000000,0.97309,1.34902,29.91817,42.21502,5.90422,49.28709,57.77264,18.75688,30.92792,12.21027,13.81389,7.76849,24.33352,0.94247,302757.57576,54.39331,11.49635,6.07283,0,3.10986,41.55781,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2013,A,HON,131000,71615806000,17467000000,45067000000,39062000000,3924000000,1.12982,1.49242,38.23946,37.46456,6.42003,38.93628,50.54675,19.59083,27.38723,14.06226,13.28657,10.04557,25.32986,0.86675,344022.90076,33.37696,9.98363,12.76899,-0.75758,3.70901,34.108,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2014,A,HON,127000,78157424000,17657000000,45047000000,40306000000,4239000000,1.15508,1.50213,41.02564,35.8704,6.44585,34.24138,49.17596,19.27542,28.1571,14.4445,13.69027,10.51704,23.76685,0.89475,354700.7874,8.31273,11.16071,-0.04438,-3.05344,3.18468,8.02752,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2015,A,HON,129000,79790328000,18283000000,49033000000,38581000000,4768000000,0.85096,1.09156,37.69012,40.26829,5.85926,30.37795,66.00667,24.612,30.67313,17.64081,12.9753,12.35841,26.09116,0.78684,380100.77519,13.32031,14.99331,8.84854,1.5748,-4.27976,12.47936,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2016,A,HON,131000,88138680000,19369000000,53799000000,39302000000,4809000000,1.14457,1.41192,42.82245,38.24269,5.94582,62.89432,81.44458,29.32211,30.91955,16.27398,13.91532,12.23602,25.21931,0.73053,410679.38931,2.6811,14.08615,9.71998,1.55039,1.8688,0.8599,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2017,A,HON,131000,115158024000,17276000000,59151000000,40534000000,1655000000,1.04358,1.37861,41.60065,34.09738,5.89375,72.77726,103.50776,30.2311,31.97069,16.88952,14.32871,4.08299,28.96814,0.68526,451534.35115,13.17252,11.83673,9.94814,0,3.1347,-65.58536,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2018,A,HON,114000,96394752000,18180000000,57391000000,41802000000,6765000000,0.97326,1.28736,44.78286,30.81849,6.24902,53.66337,89.18592,28.25182,30.51529,14.96101,14.47538,16.18344,35.05378,0.72837,503429.82456,42.06852,11.49635,-2.97544,-12.9771,3.12824,337.86408,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2019,A,HON,113000,125864700000,18494000000,58593000000,36709000000,6143000000,0.98956,1.34286,42.85891,30.83158,5.31634,60.07354,86.52536,27.31043,33.69746,18.62486,15.03446,16.73432,31.52395,0.62651,518522.12389,-4.43931,9.98363,2.09441,-0.87719,-12.18363,-9.19438,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2020,A,HON,103000,148209360000,17549000000,63826000000,32637000000,4779000000,1.14846,1.46768,54.01952,24.2307,4.75129,93.12212,127.55143,35.07035,32.07403,17.41582,14.62144,14.64289,26.25229,0.51134,619669.90291,-16.28549,8.03571,8.9311,-8.84956,-11.09265,-22.20413,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2021,A,HON,99000,142787648000,18569000000,63981000000,34392000000,5542000000,0.94079,1.30059,45.41621,26.91944,4.606,76.76235,105.54688,30.63253,31.97837,18.02745,13.95092,16.11421,30.25796,0.53753,646272.72727,17.7538,3.85675,0.24285,-3.8835,5.37733,15.96568,HONEYWELL INTERNATIONAL INCORPORATED,438516106
35527,2022,A,HON,97000,143066680000,16697000000,61854000000,35466000000,4966000000,0.88725,1.25298,40.46914,30.34185,4.23773,90.57316,117.20668,31.63902,32.82299,18.07083,14.7014,14.00214,27.89295,0.57338,637670.10309,-8.12398,5.30504,-3.32442,-2.0202,3.12282,-10.39336,HONEYWELL INTERNATIONAL INCORPORATED,438516106
36043,2007,A,INTC,86300,155107880000,42762000000,55370000000,38334000000,6976000000,2.09299,2.78672,64.3207,10.78501,3.55232,4.63028,4.96235,3.8324,51.88084,22.77873,14.08932,18.19794,16.86734,0.69232,641599.073,37.2093,12.5,14.83264,-8.28905,8.34323,38.30293,INTEL CORPORATION,458140100
36043,2008,A,INTC,83900,81538920000,39088000000,49938000000,37586000000,5292000000,1.74802,2.5417,59.59942,9.17417,3.41046,4.82501,5.08596,3.98094,55.44352,25.7117,14.50806,14.07971,12.77365,0.75265,595208.58164,-22.0339,21.66667,-9.81037,-2.781,-1.95127,-24.13991,INTEL CORPORATION,458140100
36043,2009,A,INTC,79800,112669200000,41704000000,52817000000,35127000000,4369000000,2.1511,2.78712,66.43664,10.74349,3.14089,4.9132,5.32563,4.20509,55.75768,21.22584,18.52421,12.43773,10.58633,0.66507,661867.16792,-16.30435,2.28311,5.76515,-4.88677,-6.54233,-17.44142,INTEL CORPORATION,458140100
36043,2010,A,INTC,82500,115896330000,49430000000,62897000000,43623000000,11464000000,2.68918,3.38919,70.27617,9.06963,3.15571,4.2019,4.27878,3.36264,65.16287,35.55464,14.47172,26.27971,24.35848,0.69356,762387.87879,161.03896,12.5,19.08476,3.38346,24.18652,162.39414,INTEL CORPORATION,458140100
36043,2011,A,INTC,100100,121250000000,45911000000,70784000000,53999000000,12942000000,1.5508,2.15098,57.98933,14.10792,3.70814,15.42985,15.96785,10.35686,61.8067,32.06726,14.23915,23.96711,26.43735,0.76287,707132.86713,18.90547,24,12.53955,21.33333,23.78562,12.89253,INTEL CORPORATION,458140100
36043,2012,A,INTC,105000,101945280000,51203000000,83993000000,53341000000,11005000000,1.78958,2.43123,58.623,14.98501,2.93907,25.65475,26.26409,16.01086,61.57177,27.44231,15.1047,20.63141,21.88756,0.63506,799933.33333,-10.87866,11.36713,18.661,4.8951,-1.21854,-14.96677,INTEL CORPORATION,458140100
36043,2013,A,INTC,107600,128918485000,58256000000,91924000000,52708000000,9620000000,1.77078,2.36468,63.72023,11.16444,3.01954,22.59853,23.08088,14.6273,59.25097,23.77438,15.34492,18.2515,17.09181,0.57339,854312.26766,-11.39061,3.44828,9.44245,2.47619,-1.1867,-12.58519,INTEL CORPORATION,458140100
